,DELTAS,y_MMSEs
0,0.001,2.0049815343218198e-05
1,0.0012451970847350332,2.453281152373747e-05
2,0.0015505157798326253,3.107209589159744e-05
3,0.0019306977288832496,3.823302440029117e-05
4,0.002404099183509972,4.820877443700385e-05
5,0.0029935772947204905,5.9835514850421626e-05
6,0.003727593720314938,7.472430712803252e-05
7,0.004641588833612777,9.210490511125752e-05
8,0.005779692884153313,0.00011532354048025997
9,0.0071968567300115215,0.00014230928405483404
10,0.00896150501946605,0.00017945182702140247
11,0.01115883992507748,0.00022255800377926076
12,0.013894954943731374,0.00027674400341897294
13,0.017301957388458945,0.0003430663054621729
14,0.021544346900318832,0.0004313391381294017
15,0.026826957952797246,0.0005312004948255329
16,0.03340484983513244,0.0006652427996914475
17,0.04159562163071847,0.0008349192342319139
18,0.0517947467923121,0.0010391019079584697
19,0.06449466771037621,0.001283570233263004
20,0.08030857221391513,0.0016139462645673541
21,0.1,0.0019890407170973044
22,0.12451970847350319,0.002467172261728459
23,0.15505157798326238,0.0030861968913423036
24,0.19306977288832497,0.0038239755164038262
25,0.24040991835099718,0.004787354697083809
26,0.29935772947204903,0.005933743332612821
27,0.3727593720314938,0.007437751098643225
28,0.46415888336127775,0.009203115142086443
29,0.5779692884153314,0.01147580040273883
30,0.7196856730011514,0.014214066717023093
31,0.8961505019466041,0.017713359334448085
32,1.115883992507748,0.022145962721294984
33,1.3894954943731375,0.02713947821260913
34,1.7301957388458944,0.033871246800386515
35,2.154434690031882,0.042043092571121855
36,2.6826957952797246,0.052410844688452356
37,3.340484983513244,0.06534284009529202
38,4.1595621630718425,0.08075849344136649
39,5.179474679231207,0.10000521821765611
40,6.449466771037621,0.12421590874751229
41,8.030857221391512,0.15264021591878704
42,10.0,0.18833256209668806
43,12.451970847350319,0.23314552570264666
44,15.505157798326222,0.28466562381165983
45,19.306977288832496,0.3459212420034853
46,24.040991835099693,0.41699248676924505
47,29.935772947204903,0.5055798827611157
48,37.27593720314938,0.5949951448174933
49,46.41588833612773,0.7041799672980547
50,57.79692884153313,0.8097736104952311
51,71.96856730011514,0.8745589856534387
52,89.6150501946605,0.9368525111538426
53,111.5883992507748,0.9812111331356651
54,138.9495494373136,0.9997155406419158
55,173.01957388458945,0.981564049576762
56,215.44346900318823,0.9783074687420281
57,268.26957952797216,0.9967818028851176
58,334.04849835132444,1.0106155114893254
59,415.95621630718426,1.0188151392296165
60,517.9474679231203,1.0224257227234324
61,644.946677103762,1.0103995328592073
62,803.0857221391504,0.9917260580037305
63,1000.0,0.9903202549227232
