,DELTAS,y_MMSEs
0,0.001,9.732712760003781e-05
1,0.001200508057748408,0.0001172082693850356
2,0.0014412195967188532,0.00014032968300504368
3,0.0017301957388458943,0.0001687504896684902
4,0.0020771139259664543,0.00020234231052682674
5,0.0024935920049841583,0.00024378797384559024
6,0.0029935772947204905,0.00029207231630595516
7,0.003593813663804626,0.0003517097301339377
8,0.004314402261443781,0.0004212961643901918
9,0.005179474679231213,0.0005029845016626993
10,0.006218001087320915,0.0006039955978516196
11,0.00746476040841712,0.0007291312081366341
12,0.00896150501946605,0.0008736705609248994
13,0.010758358985421785,0.001054291301108651
14,0.01291549665014884,0.0012556063209962984
15,0.015505157798326246,0.0015089312288773247
16,0.018614066873551213,0.0018136629375369875
17,0.022346337269165937,0.002176562376613411
18,0.026826957952797246,0.002620647360829228
19,0.032205979187210826,0.0031284539779679126
20,0.0386635375219241,0.0037526664877920567
21,0.046415888336127774,0.004506614261759728
22,0.05572264795507174,0.005428239202914232
23,0.06689548786914143,0.006543868744686293
24,0.08030857221391513,0.007820571348501731
25,0.09641108804907496,0.009399150044903567
26,0.11574228805920567,0.011245909652333543
27,0.13894954943731375,0.013512192693286395
28,0.1668100537200059,0.016208732835306723
29,0.2002568136043117,0.01944175228683029
30,0.24040991835099718,0.02334872876538899
31,0.2886140441430087,0.02792320679716926
32,0.3464834855730366,0.03339524248387894
33,0.4159562163071847,0.04005994135945203
34,0.4993587893473145,0.047989024069312144
35,0.5994842503189409,0.05766169277700692
36,0.7196856730011514,0.06898201073463966
37,0.8639884494839681,0.08231584935313399
38,1.037225095407057,0.09821601911638048
39,1.245197084735032,0.11710718094566674
40,1.4948691337092328,0.1397071669799914
41,1.7946024402973164,0.16641900602658255
42,2.154434690031882,0.19792362560567747
43,2.5864162052759685,0.23562046099294223
44,3.1050134951248602,0.2777960453761383
45,3.727593720314938,0.32743214227289313
46,4.475006297250449,0.38285216992160215
47,5.372281118324025,0.44759592505641893
48,6.449466771037621,0.5212249208822892
49,7.742636826811269,0.5946982347187487
50,9.295097898806484,0.6674998280472433
51,11.15883992507748,0.7376059918974641
52,13.396277245180142,0.8005431076957791
53,16.082338776670422,0.8522649931282474
54,19.306977288832496,0.8932305428053552
55,23.1781818060089,0.9206437440612181
56,27.825594022071257,0.9431124632273605
57,33.404849835132445,0.9593310655392298
58,40.102791394952035,0.9632203076626352
59,48.143724207843384,0.9767880508560014
60,57.79692884153313,0.9849150037025635
61,69.38567878737182,0.9895815506097355
62,83.29806647658256,0.9850970959213311
63,100.0,0.990144286181848
