,DELTAS,y_MMSEs
0,0.001,0.0009966161109489374
1,0.0012451970847350332,0.001240647766575353
2,0.0015505157798326253,0.001543152021983003
3,0.0019306977288832496,0.0019197465164130982
4,0.002404099183509972,0.002385992077904025
5,0.0029935772947204905,0.0029699874897751322
6,0.003727593720314938,0.0036953886790800643
7,0.004641588833612777,0.004584442939178485
8,0.005779692884153313,0.005697611531522252
9,0.0071968567300115215,0.0070712858646837145
10,0.00896150501946605,0.008770844001963441
11,0.01115883992507748,0.010858705594899595
12,0.013894954943731374,0.013485491935603855
13,0.017301957388458945,0.016662446494174102
14,0.021544346900318832,0.02062544541249782
15,0.026826957952797246,0.025472842732694633
16,0.03340484983513244,0.03137975250574566
17,0.04159562163071847,0.038636583731348526
18,0.0517947467923121,0.0474936254551099
19,0.06449466771037621,0.058095533836914286
20,0.08030857221391513,0.07108363883631698
21,0.1,0.08652297154819508
22,0.12451970847350319,0.10493182581107621
23,0.15505157798326238,0.1269223188579849
24,0.19306977288832497,0.15250557083234723
25,0.24040991835099718,0.18204848496316772
26,0.29935772947204903,0.21615307891185037
27,0.3727593720314938,0.25443829635482845
28,0.46415888336127775,0.2978516221152683
29,0.5779692884153314,0.34581827207965204
30,0.7196856730011514,0.3977456010004669
31,0.8961505019466041,0.450776256150886
32,1.115883992507748,0.5067082077049049
33,1.3894954943731375,0.5641314079758392
34,1.7301957388458944,0.6190676328923197
35,2.154434690031882,0.6714710843368835
36,2.6826957952797246,0.7201949396555822
37,3.340484983513244,0.7633832884008517
38,4.1595621630718425,0.8007750485932433
39,5.179474679231207,0.8358293184079055
40,6.449466771037621,0.8639157513411908
41,8.030857221391512,0.8903327233445776
42,10.0,0.9084234840587398
43,12.451970847350319,0.9248525548652677
44,15.505157798326222,0.9388479336850082
45,19.306977288832496,0.9506249178725753
46,24.040991835099693,0.9595454685377884
47,29.935772947204903,0.9690916447105975
48,37.27593720314938,0.9730160413729688
49,46.41588833612773,0.9793272296254868
50,57.79692884153313,0.9827617739753177
51,71.96856730011514,0.9858605997464976
52,89.6150501946605,0.9899262402165752
53,111.5883992507748,0.989025182581017
54,138.9495494373136,0.9925662856452093
55,173.01957388458945,0.9931888875503136
56,215.44346900318823,0.994223902904321
57,268.26957952797216,0.9964127438413705
58,334.04849835132444,0.997097386015254
59,415.95621630718426,0.9969932754522355
60,517.9474679231203,0.9962646157914639
61,644.946677103762,0.9975483060304041
62,803.0857221391504,0.9965281071907515
63,1000.0,0.9973734361056585
