,DELTAS,y_MMSEs
0,0.001,0.00035543275474838524
1,0.0013894954943731374,0.0005067044400729089
2,0.0019306977288832496,0.0006894020097002987
3,0.0026826957952797246,0.0009590932993443185
4,0.003727593720314938,0.0013341736016081601
5,0.005179474679231213,0.0018513258230059898
6,0.0071968567300115215,0.002578650007748245
7,0.01,0.003584591186712274
8,0.013894954943731374,0.004977454157411203
9,0.019306977288832496,0.00692205895877052
10,0.026826957952797246,0.009601799799120528
11,0.0372759372031494,0.013340472474513674
12,0.0517947467923121,0.018505296260873848
13,0.07196856730011518,0.025652574750425962
14,0.1,0.035524797686080536
15,0.13894954943731375,0.049113075789322794
16,0.19306977288832497,0.06777023654533437
17,0.2682695795279725,0.09323685766423087
18,0.3727593720314938,0.12771973672622533
19,0.5179474679231207,0.173818595355694
20,0.7196856730011514,0.2340930813618745
21,1.0,0.3093248111440886
22,1.3894954943731375,0.39777757873918307
23,1.9306977288832496,0.495881918884961
24,2.6826957952797246,0.5975502413485296
25,3.727593720314938,0.6948382197052076
26,5.179474679231207,0.7793794021800702
27,7.196856730011514,0.8456760440235005
28,10.0,0.8933632826429907
29,13.89495494373136,0.9257454765141979
30,19.306977288832496,0.9478988301284943
31,26.82695795279722,0.963078512918333
32,37.27593720314938,0.9730402121146824
33,51.794746792312125,0.9808252897300704
34,71.96856730011514,0.9901496668015
35,100.0,0.9886413483094714
