,DELTAS,y_MMSEs
0,0.01,0.00976995212271641
1,0.013010252169108316,0.01263937023377277
2,0.01692666615037876,0.01633020456362135
3,0.022022019499873757,0.0210653488729767
4,0.028651202696637804,0.027121307571997322
5,0.0372759372031494,0.0348372063895903
6,0.048496934285281984,0.044623303723886135
7,0.0630957344480193,0.05696710383528165
8,0.08208914159638253,0.0724350925882788
9,0.10680004325145755,0.09166550821988267
10,0.13894954943731375,0.11534938832154086
11,0.1807768676963434,0.14419346238793457
12,0.23519526350709588,0.17885685684164324
13,0.30599496872071963,0.21986134882359054
14,0.39810717055349715,0.2674738281478925
15,0.517947467923121,0.32156376553260957
16,0.6738627168030944,0.3814694561147941
17,0.8767123872968682,0.4459017068156903
18,1.1406249238513202,0.512944774370514
19,1.4839817889675646,0.5801870407283933
20,1.9306977288832496,0.645044601838693
21,2.5118864315095797,0.7051769587967152
22,3.268027589410125,0.7588782706207478
23,4.25178630338289,0.8052589777177008
24,5.531681197617227,0.8442908935994877
25,7.196856730011521,0.8764305219973023
26,9.363292088239417,0.902485681543121
27,12.181879120101147,0.9234328010451964
28,15.848931924611126,0.9402259596768996
29,20.61986009502219,0.9538627082153042
30,26.826957952797247,0.9640228873075287
31,34.90254878959579,0.9710734058426453
32,45.40909610972475,0.9783864324217362
33,59.078379115879436,0.9843932737805972
34,76.86246100397739,0.9901168541004353
35,100.0,0.9910844630866222
