,DELTAS,y_MMSEs
0,0.001,0.0009986333693878411
1,0.0013894954943731374,0.001386850655000559
2,0.0019306977288832496,0.0019256020365386861
3,0.0026826957952797246,0.0026728749473152926
4,0.003727593720314938,0.0037086928657868567
5,0.005179474679231213,0.005143088044430251
6,0.0071968567300115215,0.00712707391394537
7,0.01,0.009866218455543549
8,0.013894954943731374,0.013639300551531602
9,0.019306977288832496,0.018819961984661612
10,0.026826957952797246,0.025903940509749118
11,0.0372759372031494,0.035535373859848736
12,0.0517947467923121,0.048537551387322284
13,0.07196856730011518,0.0659260683832049
14,0.1,0.08890566835118108
15,0.13894954943731375,0.11881926542296255
16,0.19306977288832497,0.1570346972955787
17,0.2682695795279725,0.2047463123681745
18,0.3727593720314938,0.26263060191050486
19,0.5179474679231207,0.3304823829446061
20,0.7196856730011514,0.4068084352502037
21,1.0,0.4886496491414849
22,1.3894954943731375,0.5717906903282053
23,1.9306977288832496,0.6514984464540698
24,2.6826957952797246,0.723673286236673
25,3.727593720314938,0.7856489310195696
26,5.179474679231207,0.8366030778569655
27,7.196856730011514,0.8772225974183758
28,10.0,0.9084677988778687
29,13.89495494373136,0.9325572716337707
30,19.306977288832496,0.9502902421994257
31,26.82695795279722,0.9647078091102657
32,37.27593720314938,0.9740851396318746
33,51.794746792312125,0.9856478530340382
34,71.96856730011514,0.984168533804862
35,100.0,0.9896656839702018
