,DELTAS,y_MMSEs
0,0.001,0.00022146587363728243
1,0.0013894954943731374,0.0002721065057026458
2,0.0019306977288832496,0.00040875893145636403
3,0.0026826957952797246,0.0005519513200486804
4,0.003727593720314938,0.0007769042860717892
5,0.005179474679231213,0.0010676430741342396
6,0.0071968567300115215,0.0014852581980611583
7,0.01,0.002072710407368351
8,0.013894954943731374,0.002882075756986532
9,0.019306977288832496,0.003993969991098835
10,0.026826957952797246,0.005552314328975013
11,0.0372759372031494,0.007714923228867854
12,0.0517947467923121,0.010640021498684184
13,0.07196856730011518,0.01473160656980077
14,0.1,0.020301281888626677
15,0.13894954943731375,0.028012383675560276
16,0.19306977288832497,0.038480110831907
17,0.2682695795279725,0.052616449298982265
18,0.3727593720314938,0.07157531728272887
19,0.5179474679231207,0.09666822918522533
20,0.7196856730011514,0.12936383111933725
21,1.0,0.1712567261090896
22,1.3894954943731375,0.22361913297980696
23,1.9306977288832496,0.2874266336788829
24,2.6826957952797246,0.3630608867577845
25,3.727593720314938,0.4496763428896333
26,5.179474679231207,0.5454549380505673
27,7.196856730011514,0.6458182706768198
28,10.0,0.7432039867616229
29,13.89495494373136,0.8286845061571739
30,19.306977288832496,0.8949351603055149
31,26.82695795279722,0.9383655935379913
32,37.27593720314938,0.9661461508338789
33,51.794746792312125,0.973596366130117
34,71.96856730011514,0.966371636573129
35,100.0,1.0000963393074471
